20.4,-3.01,7.35,119.0,17.0,435.0
17.94,-5.63,6.71,171.0,39.0,431.0
14.03,-8.64,5.72,172.0,15.0,426.0
9.22,-9.32,4.55,162.0,5.0,420.0
3.53,-12.97,3.67,163.0,13.0,420.0
-0.45,-16.07,3.12,151.0,7.0,425.0
-6.25,-22.26,2.21,130.0,25.0,442.0
-10.29,-32.3,1.51,130.0,121.0,478.0
-13.16,-39.28,-0.42,154.0,216.0,510.0
-15.42,-45.51,-3.75,-56.0,378.0,542.0
-11.27,-46.94,-1.09,525.0,218.0,7.0
-20.01,-45.19,-3.79,151.0,339.0,432.0
-20.95,-41.92,-3.74,134.0,45.0,509.0
-17.91,-41.07,-4.13,90.0,95.0,520.0
-14.67,-39.72,-4.58,33.0,62.0,513.0
-13.22,-38.18,-5.08,15.0,57.0,505.0
27.92,-7.6,24.71,150.0,475.0,460.0
27.62,-7.04,22.7,135.0,472.0,458.0
27.29,-6.49,20.6,114.0,459.0,457.0
26.86,-5.96,18.41,89.0,428.0,455.0
26.34,-5.42,16.13,65.0,385.0,453.0
25.72,-4.84,13.77,35.0,327.0,451.0
25.05,-4.21,11.39,-1.0,261.0,449.0
24.36,-3.59,9.1,-43.0,179.0,446.0
23.58,-2.98,7.01,-83.0,91.0,441.0
22.75,-2.36,5.19,-116.0,3.0,432.0
18.81,1.73,-0.55,-179.0,-219.0,405.0
15.75,3.02,-2.73,-136.0,-164.0,419.0
13.59,0.73,-3.48,6.0,-39.0,419.0
11.15,-2.76,-3.94,119.0,14.0,417.0
7.36,-5.31,-4.52,114.0,-28.0,414.0
3.16,-9.12,-4.42,153.0,-33.0,415.0
-1.94,-15.13,-4.88,178.0,-52.0,424.0
-6.9,-26.05,-5.41,228.0,11.0,453.0
-11.34,-30.64,-7.02,141.0,26.0,473.0
-13.54,-39.05,-7.25,50.0,122.0,509.0
-10.0,-46.42,-4.79,-17.0,340.0,541.0
-11.6,-46.45,-6.3,-209.0,478.0,542.0
-4.66,-43.76,-1.86,403.0,380.0,-85.0
-11.95,-39.28,-3.96,-4.0,332.0,413.0
-12.81,-38.13,-3.35,68.0,83.0,477.0
-11.11,-37.98,-4.54,104.0,113.0,497.0
-9.94,-36.96,-4.4,30.0,94.0,495.0
-9.19,-34.67,-4.24,26.0,72.0,486.0
-9.91,-31.76,-4.47,41.0,73.0,476.0
-10.61,-26.52,-4.65,41.0,97.0,458.0
24.05,-2.62,24.55,221.0,592.0,445.0
23.63,-1.97,22.16,216.0,610.0,444.0
23.06,-1.14,19.47,191.0,615.0,442.0
22.32,-0.14,16.49,150.0,599.0,440.0
21.57,0.85,13.31,102.0,573.0,438.0
20.98,1.75,9.96,48.0,532.0,436.0
20.6,2.48,6.51,-21.0,477.0,436.0
20.38,3.04,3.07,-100.0,399.0,433.0
20.19,3.43,-0.17,-185.0,285.0,428.0
19.77,3.65,-2.94,-257.0,144.0,417.0
16.4,5.59,-10.73,-283.0,-209.0,396.0
12.18,1.8,-13.24,-248.0,-240.0,404.0
9.43,-2.96,-13.42,-32.0,-124.0,412.0
8.29,-5.14,-12.59,53.0,-21.0,415.0
8.32,-8.13,-11.09,144.0,29.0,417.0
7.02,-10.21,-9.73,157.0,-13.0,419.0
4.99,-13.06,-8.71,200.0,-49.0,421.0
1.93,-17.38,-8.17,200.0,-58.0,428.0
-0.97,-23.7,-8.69,142.0,-33.0,444.0
-6.14,-34.43,-9.49,126.0,21.0,483.0
-9.29,-42.44,-10.24,80.0,162.0,520.0
-8.75,-43.05,-9.54,-68.0,269.0,523.0
-10.09,-43.29,-10.13,-249.0,438.0,525.0
0.77,-33.86,-5.1,611.0,-12.0,118.0
-13.18,-36.04,-7.57,-50.0,301.0,413.0
-12.37,-34.36,-8.61,55.0,107.0,471.0
-11.13,-35.14,-9.61,103.0,108.0,486.0
-11.89,-34.37,-8.66,57.0,115.0,487.0
-12.17,-31.26,-7.9,50.0,101.0,476.0
-11.17,-25.52,-8.0,51.0,133.0,456.0
28.19,-5.65,23.86,264.0,529.0,459.0
28.25,-4.7,20.85,316.0,554.0,459.0
28.14,-3.37,17.52,370.0,573.0,458.0
27.77,-1.57,14.13,391.0,589.0,456.0
27.24,0.52,10.8,358.0,590.0,454.0
26.49,2.55,7.62,275.0,545.0,449.0
25.58,4.26,4.62,167.0,469.0,424.0
24.62,5.58,1.81,61.0,373.0,395.0
23.66,6.6,-0.82,-26.0,278.0,376.0
22.75,7.44,-3.25,-95.0,196.0,368.0
18.36,10.67,-12.48,-306.0,-99.0,381.0
14.58,11.78,-17.98,-421.0,-251.0,397.0
11.95,10.62,-19.78,-354.0,-242.0,416.0
10.8,4.26,-17.98,-108.0,-107.0,416.0
10.45,-1.38,-14.72,98.0,-7.0,416.0
9.4,-4.9,-12.16,196.0,2.0,416.0
6.73,-7.3,-10.17,216.0,-23.0,415.0
2.07,-13.64,-8.3,259.0,-26.0,421.0
-2.13,-21.63,-6.98,319.0,25.0,438.0
-5.74,-20.45,-6.57,237.0,109.0,437.0
-6.88,-22.7,-6.08,92.0,197.0,444.0
-5.52,-35.04,-5.47,155.0,275.0,485.0
-3.71,-40.57,-6.37,34.0,265.0,508.0
-6.45,-44.28,-9.05,-178.0,416.0,527.0
0.88,-41.2,-4.65,483.0,160.0,0.0
-10.67,-36.82,-9.63,-121.0,348.0,412.0
-11.16,-36.35,-9.5,132.0,71.0,477.0
-10.86,-35.69,-10.85,114.0,99.0,488.0
-11.11,-34.21,-10.89,72.0,105.0,485.0
-10.93,-30.96,-10.31,62.0,134.0,474.0
27.26,-1.75,13.69,165.0,578.0,455.0
26.66,-0.07,11.35,167.0,596.0,453.0
26.18,1.76,8.75,159.0,609.0,451.0
25.79,3.63,5.86,136.0,601.0,451.0
25.3,5.4,2.72,92.0,569.0,450.0
24.68,7.06,-0.51,35.0,519.0,449.0
23.96,8.67,-3.78,-30.0,450.0,449.0
23.2,10.22,-6.98,-106.0,359.0,448.0
22.42,11.71,-10.02,-183.0,251.0,446.0
21.67,13.17,-12.76,-248.0,142.0,439.0
17.95,20.06,-22.7,-435.0,-181.0,411.0
13.29,17.49,-26.57,-431.0,-295.0,390.0
9.74,13.04,-27.48,-233.0,-216.0,409.0
7.8,9.7,-26.38,-64.0,-83.0,412.0
6.59,6.31,-24.21,22.0,-40.0,413.0
4.27,0.67,-21.71,96.0,-47.0,410.0
1.26,-8.42,-19.54,158.0,-48.0,414.0
-3.58,-23.97,-17.67,195.0,-35.0,445.0
-7.92,-40.56,-16.59,265.0,122.0,510.0
-12.5,-45.24,-16.91,231.0,174.0,537.0
-12.9,-44.21,-14.92,44.0,240.0,533.0
-13.95,-39.46,-13.19,76.0,251.0,512.0
-11.97,-37.97,-13.85,-201.0,401.0,503.0
-10.39,-36.95,-12.88,244.0,647.0,-109.0
-8.68,-30.51,-10.58,-8.0,237.0,173.0
-12.39,-30.28,-10.81,93.0,134.0,426.0
-13.08,-31.75,-13.24,164.0,144.0,469.0
-14.28,-30.64,-13.81,110.0,149.0,475.0
-14.86,-27.53,-12.98,80.0,165.0,467.0
-13.11,-16.72,-11.9,89.0,204.0,437.0
29.79,-17.85,1.97,208.0,580.0,480.0
29.17,-17.15,-1.0,208.0,593.0,477.0
28.42,-16.37,-4.08,197.0,587.0,473.0
27.47,-15.67,-7.17,179.0,559.0,469.0
26.28,-15.02,-10.22,152.0,506.0,464.0
24.9,-14.48,-13.2,119.0,431.0,459.0
23.38,-14.05,-16.04,85.0,347.0,454.0
21.83,-13.62,-18.67,46.0,264.0,449.0
20.3,-13.22,-21.05,-1.0,184.0,445.0
18.83,-12.84,-23.15,-51.0,102.0,439.0
12.76,-10.09,-29.75,-207.0,-203.0,364.0
7.93,-6.2,-31.56,-270.0,-300.0,318.0
4.79,-4.43,-31.33,-180.0,-231.0,345.0
4.23,-5.95,-29.19,2.0,-68.0,402.0
4.52,-7.58,-26.97,105.0,-8.0,411.0
2.9,-8.98,-24.37,150.0,-9.0,414.0
1.16,-8.68,-21.91,178.0,16.0,414.0
-2.42,-6.58,-19.74,89.0,4.0,412.0
-4.75,-10.49,-17.27,102.0,62.0,417.0
-7.48,-22.45,-14.78,69.0,162.0,443.0
-8.9,-35.17,-13.4,101.0,142.0,488.0
-6.43,-34.48,-11.74,-57.0,282.0,483.0
-6.26,-33.04,-11.06,-243.0,357.0,477.0
-14.69,-33.32,-12.0,-104.0,648.0,228.0
-6.0,-28.0,-10.35,331.0,98.0,190.0
-13.21,-29.42,-8.71,29.0,137.0,429.0
-11.66,-26.46,-11.03,107.0,124.0,451.0
-12.71,-27.35,-11.84,13.0,160.0,462.0
-13.05,-25.85,-10.93,25.0,125.0,459.0
-12.38,-20.0,-10.95,33.0,146.0,443.0
25.43,-4.11,3.49,207.0,594.0,450.0
24.85,-3.25,0.82,223.0,610.0,448.0
24.27,-2.14,-2.0,220.0,621.0,446.0
23.73,-0.86,-4.97,192.0,615.0,444.0
23.21,0.46,-8.01,142.0,586.0,442.0
22.68,1.68,-11.05,76.0,535.0,441.0
22.04,2.74,-14.02,0.0,460.0,439.0
21.29,3.61,-16.86,-80.0,368.0,438.0
20.47,4.27,-19.54,-155.0,268.0,430.0
19.65,4.69,-21.98,-217.0,165.0,418.0
15.3,5.21,-30.35,-333.0,-241.0,399.0
10.66,4.35,-33.46,-344.0,-364.0,354.0
7.94,2.5,-33.83,-193.0,-264.0,382.0
7.32,-0.09,-32.24,-9.0,-101.0,408.0
6.87,-3.11,-30.08,129.0,-24.0,412.0
4.97,-6.23,-28.14,192.0,11.0,413.0
2.14,-8.41,-25.62,163.0,-17.0,414.0
-2.01,-12.68,-23.05,187.0,3.0,419.0
-5.59,-18.3,-22.01,169.0,37.0,432.0
-9.35,-27.1,-20.99,101.0,73.0,459.0
-12.56,-37.55,-20.68,101.0,154.0,502.0
-11.46,-38.46,-17.92,-14.0,226.0,504.0
-9.85,-35.15,-15.36,-91.0,275.0,489.0
-11.06,-38.78,-16.84,-205.0,409.0,505.0
-7.22,-30.96,-14.18,337.0,373.0,-115.0
-15.53,-30.36,-13.52,-203.0,339.0,366.0
-16.01,-29.07,-13.19,95.0,106.0,451.0
-15.65,-29.52,-14.99,98.0,149.0,470.0
-15.4,-29.38,-15.04,66.0,133.0,474.0
-15.26,-25.31,-14.13,68.0,151.0,461.0
27.27,-2.88,3.88,210.0,572.0,455.0
27.16,-2.5,1.39,226.0,588.0,455.0
27.01,-2.08,-1.32,235.0,601.0,454.0
26.8,-1.57,-4.28,229.0,598.0,453.0
26.45,-0.98,-7.44,204.0,571.0,452.0
25.99,-0.35,-10.75,158.0,520.0,451.0
25.45,0.22,-14.12,91.0,451.0,449.0
24.87,0.73,-17.4,15.0,364.0,447.0
24.22,1.21,-20.45,-61.0,259.0,439.0
23.54,1.62,-23.18,-128.0,143.0,425.0
19.54,3.62,-31.93,-324.0,-280.0,400.0
14.43,2.05,-34.93,-349.0,-397.0,365.0
10.29,-1.12,-35.19,-161.0,-292.0,396.0
7.9,-4.04,-33.81,65.0,-109.0,411.0
6.89,-7.06,-32.67,155.0,-28.0,414.0
5.14,-8.76,-31.34,192.0,1.0,415.0
2.34,-9.85,-29.68,158.0,-15.0,415.0
-1.14,-6.48,-27.41,141.0,-68.0,412.0
-4.7,-9.66,-25.69,111.0,-34.0,416.0
-9.74,-20.15,-24.11,115.0,-14.0,440.0
-12.86,-28.13,-22.11,172.0,60.0,467.0
-14.69,-30.86,-20.45,53.0,188.0,479.0
-13.04,-37.51,-20.39,-33.0,320.0,502.0
-20.25,-38.66,-22.46,-189.0,608.0,285.0
-8.06,-35.03,-17.99,349.0,126.0,230.0
-15.53,-36.98,-16.59,81.0,149.0,463.0
-13.83,-34.54,-17.7,184.0,100.0,482.0
-14.31,-33.84,-18.42,97.0,134.0,487.0
-14.01,-30.06,-17.81,108.0,133.0,474.0
-12.17,-17.6,-17.49,26.0,194.0,437.0
33.5,-8.99,-6.74,157.0,489.0,481.0
32.66,-8.25,-9.41,135.0,471.0,477.0
31.68,-7.54,-12.06,106.0,438.0,473.0
30.62,-6.89,-14.64,74.0,395.0,469.0
29.54,-6.43,-17.09,42.0,348.0,465.0
28.46,-6.15,-19.44,14.0,300.0,461.0
27.33,-5.95,-21.71,-8.0,244.0,457.0
26.13,-5.8,-23.92,-34.0,178.0,453.0
24.9,-5.6,-26.02,-59.0,108.0,449.0
23.67,-5.28,-27.97,-85.0,32.0,440.0
18.65,-1.51,-34.11,-206.0,-244.0,381.0
16.1,1.5,-36.41,-217.0,-277.0,392.0
14.64,1.78,-36.83,-92.0,-193.0,415.0
13.62,-0.35,-36.36,96.0,-75.0,419.0
13.04,0.03,-36.13,174.0,-19.0,419.0
11.23,1.57,-36.24,140.0,-52.0,417.0
7.39,1.4,-36.38,102.0,-101.0,413.0
0.95,-0.93,-35.98,122.0,-120.0,409.0
-5.51,-3.92,-34.86,106.0,-112.0,412.0
-11.9,-9.25,-32.47,74.0,-84.0,423.0
-15.2,-17.96,-29.94,60.0,4.0,443.0
-13.1,-33.1,-28.28,120.0,197.0,485.0
-10.8,-35.3,-24.97,-61.0,359.0,490.0
-11.11,-44.91,-23.77,-86.0,475.0,534.0
-24.65,-41.24,-25.32,81.0,656.0,116.0
-13.4,-32.09,-21.33,-87.0,238.0,260.0
-15.48,-36.49,-18.63,128.0,200.0,437.0
-12.34,-31.37,-19.47,107.0,118.0,467.0
-13.71,-31.54,-20.06,87.0,149.0,477.0
-14.19,-29.17,-19.12,88.0,128.0,471.0
29.89,-3.71,6.28,216.0,560.0,464.0
29.67,-2.46,3.8,253.0,576.0,463.0
29.33,-0.78,1.06,263.0,588.0,462.0
28.83,1.19,-1.95,241.0,599.0,460.0
28.21,3.22,-5.2,191.0,594.0,458.0
27.47,5.1,-8.66,124.0,561.0,457.0
26.69,6.69,-12.25,31.0,500.0,455.0
25.83,7.88,-15.76,-80.0,413.0,452.0
25.0,8.66,-18.9,-184.0,303.0,441.0
24.22,9.14,-21.48,-253.0,175.0,433.0
20.21,10.72,-29.2,-334.0,-194.0,399.0
15.62,7.41,-31.56,-376.0,-321.0,322.0
12.9,0.47,-31.14,-145.0,-267.0,324.0
12.57,-2.63,-30.7,131.0,-113.0,403.0
12.78,-3.88,-30.86,204.0,-21.0,417.0
11.09,-6.31,-31.3,190.0,12.0,418.0
7.8,-8.29,-30.97,191.0,-34.0,417.0
2.34,-8.56,-30.09,199.0,-67.0,414.0
-2.39,-11.33,-29.63,193.0,-66.0,417.0
-7.77,-17.86,-29.28,138.0,-54.0,432.0
-12.35,-26.66,-28.74,156.0,33.0,461.0
-16.16,-36.15,-27.33,60.0,131.0,501.0
-18.09,-40.42,-24.92,41.0,176.0,522.0
-16.07,-38.86,-21.41,-35.0,283.0,512.0
-17.67,-36.52,-20.79,-106.0,289.0,505.0
-9.13,-31.65,-18.73,229.0,289.0,-222.0
-15.29,-32.04,-17.73,-19.0,428.0,277.0
-19.07,-27.93,-16.91,55.0,105.0,432.0
-18.72,-29.13,-18.41,134.0,130.0,470.0
-18.9,-28.14,-18.91,92.0,132.0,475.0
28.42,-12.6,-0.42,150.0,566.0,467.0
28.16,-13.09,-2.82,148.0,581.0,467.0
27.82,-13.57,-5.36,143.0,567.0,467.0
27.26,-13.95,-8.04,137.0,523.0,465.0
26.47,-14.1,-10.78,126.0,460.0,463.0
25.52,-13.96,-13.52,107.0,390.0,460.0
24.53,-13.52,-16.13,81.0,319.0,456.0
23.53,-12.76,-18.52,50.0,245.0,452.0
22.49,-11.71,-20.61,12.0,166.0,448.0
21.45,-10.43,-22.4,-31.0,85.0,444.0
16.48,-3.02,-27.82,-221.0,-195.0,415.0
12.13,-1.56,-29.15,-208.0,-267.0,390.0
8.7,-3.82,-29.01,-29.0,-186.0,408.0
5.92,-3.54,-28.59,121.0,-51.0,411.0
4.27,-2.24,-28.52,140.0,-17.0,410.0
1.12,-1.33,-28.13,143.0,18.0,409.0
-1.91,-2.42,-27.53,118.0,22.0,410.0
-5.65,-8.27,-26.42,141.0,29.0,415.0
-9.59,-16.17,-25.7,141.0,59.0,431.0
-13.49,-24.34,-24.36,141.0,92.0,456.0
-14.17,-21.78,-23.21,46.0,178.0,450.0
-14.44,-23.33,-22.28,-14.0,260.0,454.0
-15.5,-31.85,-22.91,32.0,283.0,483.0
-19.32,-33.48,-25.16,-197.0,488.0,469.0
-8.01,-28.56,-22.49,229.0,101.0,153.0
-16.17,-28.78,-21.09,-87.0,253.0,408.0
-16.04,-25.65,-22.28,62.0,111.0,450.0
-16.35,-25.44,-23.25,68.0,139.0,462.0
-16.13,-23.17,-22.16,65.0,145.0,456.0
-15.57,-16.12,-20.93,43.0,148.0,440.0
34.42,-13.91,3.87,223.0,552.0,488.0
34.36,-13.91,1.42,239.0,564.0,489.0
34.05,-13.77,-1.24,239.0,571.0,488.0
33.46,-13.65,-4.11,227.0,553.0,486.0
32.53,-13.58,-7.17,212.0,507.0,482.0
31.29,-13.53,-10.29,193.0,437.0,478.0
29.81,-13.42,-13.32,163.0,349.0,473.0
28.21,-13.22,-16.12,114.0,247.0,467.0
26.6,-12.93,-18.61,51.0,139.0,455.0
25.1,-12.54,-20.74,-12.0,34.0,432.0
18.74,-7.75,-26.6,-180.0,-297.0,343.0
13.33,-4.31,-27.91,-264.0,-369.0,291.0
9.69,-5.99,-27.84,-93.0,-251.0,376.0
7.52,-7.54,-27.67,81.0,-100.0,410.0
6.13,-9.65,-28.14,142.0,-32.0,416.0
3.95,-13.51,-28.32,155.0,-3.0,421.0
1.28,-20.43,-28.66,191.0,8.0,435.0
-2.66,-26.14,-27.81,217.0,50.0,451.0
-6.37,-22.41,-25.88,89.0,82.0,442.0
-7.97,-24.26,-24.01,22.0,180.0,449.0
-10.98,-29.0,-23.72,76.0,163.0,467.0
-10.46,-33.17,-25.51,-131.0,353.0,482.0
-13.08,-35.48,-25.86,117.0,654.0,59.0
-9.18,-29.05,-24.19,19.0,247.0,284.0
-16.37,-32.45,-22.85,96.0,104.0,448.0
-14.94,-26.52,-23.77,37.0,93.0,456.0
-14.67,-25.33,-23.56,78.0,145.0,459.0
-12.91,-17.84,-21.91,57.0,185.0,438.0
-11.16,-8.42,-21.17,6.0,194.0,421.0
-8.89,7.43,-21.12,-133.0,185.0,417.0
32.13,-2.64,-3.61,131.0,523.0,470.0
31.71,-3.03,-5.74,139.0,539.0,469.0
31.3,-3.45,-8.06,154.0,546.0,468.0
30.84,-3.79,-10.58,168.0,532.0,467.0
30.23,-3.96,-13.3,165.0,489.0,465.0
29.42,-4.02,-16.14,141.0,421.0,462.0
28.46,-4.0,-19.0,103.0,337.0,459.0
27.41,-3.96,-21.77,57.0,245.0,456.0
26.31,-3.9,-24.34,9.0,150.0,452.0
25.21,-3.83,-26.66,-36.0,58.0,446.0
20.15,-2.86,-34.02,-161.0,-268.0,375.0
15.5,-2.39,-36.73,-170.0,-328.0,329.0
12.1,-3.03,-37.72,-28.0,-228.0,376.0
9.99,-1.42,-38.44,64.0,-90.0,409.0
9.45,-0.38,-39.16,155.0,10.0,413.0
8.56,0.92,-40.32,167.0,40.0,413.0
7.01,1.49,-41.02,129.0,20.0,412.0
4.03,1.3,-40.92,98.0,-55.0,410.0
0.98,0.36,-40.37,83.0,-112.0,409.0
-5.12,-4.59,-38.28,113.0,-137.0,412.0
-11.15,-14.27,-35.86,78.0,-120.0,429.0
-16.91,-25.83,-32.2,189.0,-24.0,466.0
-20.68,-37.42,-30.57,143.0,89.0,514.0
-17.83,-44.71,-29.8,98.0,184.0,542.0
-13.41,-43.59,-31.61,-246.0,427.0,530.0
-10.72,-45.53,-31.06,217.0,577.0,-78.0
-18.31,-38.54,-30.31,192.0,394.0,383.0
-22.21,-37.75,-28.84,95.0,27.0,498.0
-18.15,-34.88,-28.56,127.0,121.0,495.0
-15.65,-31.92,-28.29,75.0,163.0,483.0
33.09,-5.39,7.94,262.0,525.0,476.0
32.74,-3.01,5.73,297.0,545.0,474.0
32.31,0.07,3.07,293.0,561.0,472.0
31.88,3.65,-0.06,252.0,575.0,471.0
31.46,7.49,-3.58,182.0,586.0,472.0
31.05,11.37,-7.31,93.0,596.0,474.0
30.56,15.13,-11.12,-11.0,582.0,478.0
29.88,18.47,-14.87,-129.0,534.0,478.0
29.15,21.08,-18.51,-247.0,463.0,470.0
28.29,22.81,-22.03,-357.0,364.0,468.0
22.15,21.42,-32.35,-435.0,-187.0,454.0
15.34,14.15,-36.0,-426.0,-345.0,413.0
11.04,5.62,-36.91,-286.0,-258.0,350.0
8.39,0.93,-35.58,44.0,-46.0,387.0
5.62,2.34,-34.2,96.0,14.0,387.0
3.57,0.23,-32.78,143.0,48.0,402.0
2.02,-5.12,-30.8,224.0,69.0,409.0
-0.78,-11.65,-28.71,256.0,-9.0,417.0
-3.83,-18.98,-28.12,258.0,-62.0,432.0
-8.26,-28.44,-29.51,207.0,-62.0,462.0
-13.39,-41.6,-32.82,170.0,45.0,521.0
-19.52,-46.58,-35.65,102.0,146.0,553.0
-18.72,-44.26,-36.05,-51.0,193.0,541.0
-18.09,-45.4,-37.4,-159.0,339.0,545.0
-22.5,-45.36,-37.88,-167.0,461.0,553.0
-7.57,-38.33,-33.39,194.0,216.0,266.0
-17.01,-37.77,-31.12,55.0,177.0,459.0
-15.35,-33.36,-31.32,108.0,110.0,478.0
-15.14,-31.5,-32.1,126.0,150.0,479.0
-13.7,-21.99,-31.59,117.0,179.0,449.0
26.57,1.56,-12.52,270.0,592.0,452.0
26.16,1.49,-15.37,283.0,606.0,451.0
25.57,1.32,-18.47,281.0,618.0,449.0
24.81,1.15,-21.81,262.0,615.0,447.0
23.92,1.06,-25.29,226.0,586.0,444.0
22.98,1.01,-28.81,171.0,535.0,442.0
22.06,0.96,-32.26,108.0,468.0,439.0
21.16,0.92,-35.58,50.0,387.0,437.0
20.25,1.06,-38.68,0.0,295.0,434.0
19.27,1.41,-41.52,-58.0,198.0,429.0
14.14,2.05,-51.21,-335.0,-201.0,352.0
9.32,-1.16,-55.16,-384.0,-351.0,220.0
7.09,-5.42,-55.46,-174.0,-279.0,283.0
6.35,-6.8,-54.11,97.0,-108.0,394.0
6.18,-5.59,-52.13,198.0,1.0,409.0
4.25,-3.57,-50.0,167.0,-24.0,410.0
0.82,-4.02,-47.88,152.0,-36.0,410.0
-3.03,-7.99,-44.36,155.0,-41.0,414.0
